tcp.flags,tcp.time_delta,tcp.len,mqtt.conack.flags,mqtt.conack.flags.reserved,mqtt.conack.flags.sp,mqtt.conack.val,mqtt.conflag.cleansess,mqtt.conflag.passwd,mqtt.conflag.qos,mqtt.conflag.reserved,mqtt.conflag.retain,mqtt.conflag.uname,mqtt.conflag.willflag,mqtt.conflags,mqtt.dupflag,mqtt.hdrflags,mqtt.kalive,mqtt.len,mqtt.topic,mqtt.msg,mqtt.msgid,mqtt.msgtype,mqtt.proto_len,mqtt.protoname,mqtt.qos,mqtt.retain,mqtt.sub.qos,mqtt.suback.qos,mqtt.ver,mqtt.willmsg,mqtt.willmsg_len,mqtt.willtopic,mqtt.willtopic_len,Line_origin,Line_prediction
"0x0018","0.009341584","19",,,,,,,,,,,,,"0","0x30",,"17","iot/intensity","3730",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","1.006946662","42",,,,,,,,,,,,,"0","0x30",,"40","iot/intensity-response","4d657373616765205265636569766564",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.020860879","29",,,,,"1","0","0","0","0","0","0","0x02",,"0x10","60","27",,,,"1","4","MQTT",,,,,"4",,,,,UNKNOWN,legitimate
"0x0018","0.026498757","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32382e373632343039",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.007218453","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","323138",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.006362774","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e343332313030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.007712309","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","323435",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.007153818","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","31362e353631353633",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.006446368","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e383932313030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.007284442","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","323236",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.007257620","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","31392e353437353230",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.006730014","19",,,,,,,,,,,,,"0","0x30",,"17","iot/intensity","3833",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.000939585","29",,,,,"1","0","0","0","0","0","0","0x02",,"0x10","60","27",,,,"1","4","MQTT",,,,,"4",,,,,UNKNOWN,legitimate
"0x0018","0.012332369","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32342e393136313833",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.146166661","42",,,,,,,,,,,,,"0","0x30",,"40","iot/intensity-response","4d657373616765205265636569766564",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","2.951993158","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32392e343733373933",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.011113878","19",,,,,,,,,,,,,"0","0x30",,"17","iot/intensity","3837",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.027656776","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e323533383030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.008211892","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","323239",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.006962983","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32302e383537363636",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.007262306","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e303739303030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.005766887","19",,,,,,,,,,,,,"0","0x30",,"17","iot/intensity","3933",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.007458349","19",,,,,,,,,,,,,"0","0x30",,"17","iot/intensity","3535",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.985057799","42",,,,,,,,,,,,,"0","0x30",,"40","iot/intensity-response","4d657373616765205265636569766564",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.000244115","29",,,,,"1","0","0","0","0","0","0","0x02",,"0x10","60","27",,,,"1","4","MQTT",,,,,"4",,,,,UNKNOWN,legitimate
"0x0018","0.007667515","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e393231323030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.009254915","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32302e343134313534",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.008626319","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","313730",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.007197827","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","323438",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.008320016","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","33342e323139303032",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","2.962562545","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32392e313730353637",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.006969441","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","323430",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.009130799","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32362e353736323337",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","2.975895967","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","33302e343636323537",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.280507821","42",,,,,,,,,,,,,"0","0x30",,"40","iot/intensity-response","4d657373616765205265636569766564",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0010","0.000131094","1436",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","323438",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.001112450","29",,,,,"1","0","0","0","0","0","0","0x02",,"0x10","60","27",,,,"1","4","MQTT",,,,,"4",,,,,UNKNOWN,legitimate
"0x0018","0.012920754","18",,,,,,,,,,,,,"0","0x30",,"16","iot/intensity","32",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.014922424","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e373532303030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.007031055","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32332e343436383135",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.005404281","19",,,,,,,,,,,,,"0","0x30",,"17","iot/intensity","3931",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.010460488","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","323435",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.008035328","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","31382e353434383334",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","2.958483311","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","33302e383437333439",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.008001161","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","323036",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.007911577","29",,,,,"1","0","0","0","0","0","0","0x02",,"0x10","60","27",,,,"1","4","MQTT",,,,,"4",,,,,UNKNOWN,legitimate
"0x0018","0.011125332","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e373632363030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","1.001610669","42",,,,,,,,,,,,,"0","0x30",,"40","iot/intensity-response","4d657373616765205265636569766564",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.005882354","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32302e303931343032",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.005322509","19",,,,,,,,,,,,,"0","0x30",,"17","iot/intensity","3630",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.007037721","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","33302e383734363535",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.007831628","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e353838373030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.007791733","19",,,,,,,,,,,,,"0","0x30",,"17","iot/intensity","3232",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.008514077","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32322e343732383238",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.007469492","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e353036383030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.204337439","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","33332e323234303833",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.000311355","29",,,,,"1","0","0","0","0","0","0","0x02",,"0x10","60","27",,,,"1","4","MQTT",,,,,"4",,,,,UNKNOWN,legitimate
"0x0018","0.006339646","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","323132",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","1.019097451","42",,,,,,,,,,,,,"0","0x30",,"40","iot/intensity-response","4d657373616765205265636569766564",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.009862205","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32302e343238323931",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.009981423","19",,,,,,,,,,,,,"0","0x30",,"17","iot/intensity","3739",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.006872355","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","33322e323936393839",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.007575899","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e323938323030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.007264856","19",,,,,,,,,,,,,"0","0x30",,"17","iot/intensity","3532",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.009857829","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e363731373030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.007211731","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32362e383239383931",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.006615532","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","313831",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.982307885","42",,,,,,,,,,,,,"0","0x30",,"40","iot/intensity-response","4d657373616765205265636569766564",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.003060891","29",,,,,"1","0","0","0","0","0","0","0x02",,"0x10","60","27",,,,"1","4","MQTT",,,,,"4",,,,,UNKNOWN,legitimate
"0x0018","0.008280430","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32352e353239373238",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.006166000","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","323533",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.028656089","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e333434363030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.009135588","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32332e383738323930",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","2.956995714","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","33342e303235303039",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.006356729","19",,,,,,,,,,,,,"0","0x30",,"17","iot/intensity","3139",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.005999906","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","313238",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.008442044","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","313530",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.008798451","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","313639",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.996694256","42",,,,,,,,,,,,,"0","0x30",,"40","iot/intensity-response","4d657373616765205265636569766564",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.005027143","29",,,,,"1","0","0","0","0","0","0","0x02",,"0x10","60","27",,,,"1","4","MQTT",,,,,"4",,,,,UNKNOWN,legitimate
"0x0018","0.008039074","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","31372e333032363437",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.006863291","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e303231373030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.013938823","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","33322e353639313236",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.008282929","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","323531",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.008339648","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e343832313030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.005145529","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","313938",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0010","0.000110365","1436",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","31372e353835323039",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.001098960","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","313733",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.026897435","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e323432383030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.000465938","29",,,,,"1","0","0","0","0","0","0","0x02",,"0x10","60","27",,,,"1","4","MQTT",,,,,"4",,,,,UNKNOWN,dos
"0x0018","0.007085583","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32392e393136333332",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.977990197","42",,,,,,,,,,,,,"0","0x30",,"40","iot/intensity-response","4d657373616765205265636569766564",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.040998706","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","323535",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.009901004","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e303731373030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.009372930","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","323237",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.009101992","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","31382e353030303830",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","2.953446057","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","33302e343833323633",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","-0.000002292","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","323333",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.006015634","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e323738353030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.006922926","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","313735",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","1.004521719","42",,,,,,,,,,,,,"0","0x30",,"40","iot/intensity-response","4d657373616765205265636569766564",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.001166408","29",,,,,"1","0","0","0","0","0","0","0x02",,"0x10","60","27",,,,"1","4","MQTT",,,,,"4",,,,,UNKNOWN,legitimate
"0x0018","0.006521207","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e353636393030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.008096313","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","31362e323836303433",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.007752146","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","313237",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.005180528","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","33302e393130373734",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","2.965546200","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","31352e323131313530",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.007460739","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e343431363030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.006353655","19",,,,,,,,,,,,,"0","0x30",,"17","iot/intensity","3435",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.006123237","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","323534",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.029586758","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e383037373030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","1.006243948","42",,,,,,,,,,,,,"0","0x30",,"40","iot/intensity-response","4d657373616765205265636569766564",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0010","0.000090052","1436",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32372e383539313034",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.002080472","29",,,,,"1","0","0","0","0","0","0","0x02",,"0x10","60","27",,,,"1","4","MQTT",,,,,"4",,,,,UNKNOWN,legitimate
"0x0018","0.006857457","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32332e373936373033",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.006243811","18",,,,,,,,,,,,,"0","0x30",,"16","iot/intensity","35",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.007310583","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32332e373231353339",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.009562148","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e383636353030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.006353446","19",,,,,,,,,,,,,"0","0x30",,"17","iot/intensity","3736",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","2.958380574","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32342e323135363236",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.030544570","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e343038323030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.006950791","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","323339",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.999292006","42",,,,,,,,,,,,,"0","0x30",,"40","iot/intensity-response","4d657373616765205265636569766564",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.000132969","29",,,,,"1","0","0","0","0","0","0","0x02",,"0x10","60","27",,,,"1","4","MQTT",,,,,"4",,,,,UNKNOWN,legitimate
"0x0018","0.009510428","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","31382e393835383931",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.007370479","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","313437",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.007461259","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32372e383638333238",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.008420323","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e383331313030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.004445943","19",,,,,,,,,,,,,"0","0x30",,"17","iot/intensity","3339",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.006701415","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32342e313939303634",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.011436160","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e323535393030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.007848707","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","31362e323433343936",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.008022562","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","313031",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.975276346","42",,,,,,,,,,,,,"0","0x30",,"40","iot/intensity-response","4d657373616765205265636569766564",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.000976929","29",,,,,"1","0","0","0","0","0","0","0x02",,"0x10","60","27",,,,"1","4","MQTT",,,,,"4",,,,,UNKNOWN,legitimate
"0x0018","0.008906469","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","33312e313435313736",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.008067093","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","323536",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.013674496","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e303632323030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","2.959610873","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32372e383335393135",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.006285997","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","323332",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.009163344","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","31382e323939353433",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.006470163","19",,,,,,,,,,,,,"0","0x30",,"17","iot/intensity","3438",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.007113811","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32312e373836373337",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.006844122","19",,,,,,,,,,,,,"0","0x30",,"17","iot/intensity","3835",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.001157345","29",,,,,"1","0","0","0","0","0","0","0x02",,"0x10","60","27",,,,"1","4","MQTT",,,,,"4",,,,,UNKNOWN,legitimate
"0x0018","0.009644750","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","33342e313532353932",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.999280100","42",,,,,,,,,,,,,"0","0x30",,"40","iot/intensity-response","4d657373616765205265636569766564",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.006420268","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","313439",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.005585423","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e343234353030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.006152142","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","31372e373733353038",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.005590111","19",,,,,,,,,,,,,"0","0x30",,"17","iot/intensity","3436",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.006847925","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32392e323930383231",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.008779957","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","323037",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.009327458","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32392e313632303234",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.009066156","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","313738",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.005256985","29",,,,,"1","0","0","0","0","0","0","0x02",,"0x10","60","27",,,,"1","4","MQTT",,,,,"4",,,,,UNKNOWN,legitimate
"0x0018","0.017257987","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e373436303030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.995886277","42",,,,,,,,,,,,,"0","0x30",,"40","iot/intensity-response","4d657373616765205265636569766564",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.008766051","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32322e313635393835",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","2.960840279","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","31352e393735323833",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.007014539","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","313739",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.007763393","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e383139343030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.011302877","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","313435",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.008204852","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","31392e353431373136",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.008783498","19",,,,,,,,,,,,,"0","0x30",,"17","iot/intensity","3837",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.007300684","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32392e343730353238",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.997876638","42",,,,,,,,,,,,,"0","0x30",,"40","iot/intensity-response","4d657373616765205265636569766564",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","2.965308305","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32302e383738393635",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.002347971","29",,,,,"1","0","0","0","0","0","0","0x02",,"0x10","60","27",,,,"1","4","MQTT",,,,,"4",,,,,UNKNOWN,legitimate
"0x0018","0.006333549","19",,,,,,,,,,,,,"0","0x30",,"17","iot/intensity","3338",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.007696518","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e363034313030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.006113027","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32392e323939333433",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.007109955","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","313337",,"3",,,"0","0",,,,,,,,legitimate,legitimate
