tcp.flags,tcp.time_delta,tcp.len,mqtt.conack.flags,mqtt.conack.flags.reserved,mqtt.conack.flags.sp,mqtt.conack.val,mqtt.conflag.cleansess,mqtt.conflag.passwd,mqtt.conflag.qos,mqtt.conflag.reserved,mqtt.conflag.retain,mqtt.conflag.uname,mqtt.conflag.willflag,mqtt.conflags,mqtt.dupflag,mqtt.hdrflags,mqtt.kalive,mqtt.len,mqtt.topic,mqtt.msg,mqtt.msgid,mqtt.msgtype,mqtt.proto_len,mqtt.protoname,mqtt.qos,mqtt.retain,mqtt.sub.qos,mqtt.suback.qos,mqtt.ver,mqtt.willmsg,mqtt.willmsg_len,mqtt.willtopic,mqtt.willtopic_len,target
0x0018,0.094879937,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3430,,3,,,0,0,,,,,,,,ddos
0x0018,0.094922485,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3435,,3,,,0,0,,,,,,,,ddos
0x0018,0.095211285,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3631,,3,,,0,0,,,,,,,,ddos
0x0018,0.095235980,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3134,,3,,,0,0,,,,,,,,ddos
0x0018,0.095267278,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3837,,3,,,0,0,,,,,,,,ddos
0x0018,0.095378762,23,,,,,,,,,,,,,0,0x30,,21,iot/attack/dos,646f732d36,,3,,,0,0,,,,,,,,ddos
0x0018,0.095562549,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3131,,3,,,0,0,,,,,,,,ddos
0x0018,0.095588727,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3932,,3,,,0,0,,,,,,,,ddos
0x0018,0.093126240,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3534,,3,,,0,0,,,,,,,,ddos
0x0018,0.093375587,23,,,,,,,,,,,,,0,0x30,,21,iot/attack/dos,646f732d35,,3,,,0,0,,,,,,,,ddos
0x0018,0.093684834,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3133,,3,,,0,0,,,,,,,,ddos
0x0018,0.094181716,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3633,,3,,,0,0,,,,,,,,ddos
0x0018,0.094354424,23,,,,,,,,,,,,,0,0x30,,21,iot/attack/dos,646f732d34,,3,,,0,0,,,,,,,,ddos
0x0018,0.094451311,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3431,,3,,,0,0,,,,,,,,ddos
0x0018,0.094550914,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3934,,3,,,0,0,,,,,,,,ddos
0x0018,0.095145805,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3636,,3,,,0,0,,,,,,,,ddos
0x0018,0.095682980,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3137,,3,,,0,0,,,,,,,,ddos
0x0018,0.095887536,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3337,,3,,,0,0,,,,,,,,ddos
0x0018,0.095951504,23,,,,,,,,,,,,,0,0x30,,21,iot/attack/dos,646f732d38,,3,,,0,0,,,,,,,,ddos
0x0018,0.096176216,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3739,,3,,,0,0,,,,,,,,ddos
0x0018,0.096181775,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3238,,3,,,0,0,,,,,,,,ddos
0x0018,0.096296456,23,,,,,,,,,,,,,0,0x30,,21,iot/attack/dos,646f732d33,,3,,,0,0,,,,,,,,ddos
0x0018,0.096510229,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3433,,3,,,0,0,,,,,,,,ddos
0x0018,0.096542908,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3638,,3,,,0,0,,,,,,,,ddos
0x0018,0.095626147,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3734,,3,,,0,0,,,,,,,,ddos
0x0018,0.095945482,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3135,,3,,,0,0,,,,,,,,ddos
0x0018,0.096249460,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3437,,3,,,0,0,,,,,,,,ddos
0x0018,0.096566782,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3737,,3,,,0,0,,,,,,,,ddos
0x0018,0.096428869,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3334,,3,,,0,0,,,,,,,,ddos
0x0018,0.096519125,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3230,,3,,,0,0,,,,,,,,ddos
0x0018,0.096634166,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3839,,3,,,0,0,,,,,,,,ddos
0x0018,0.096832028,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3832,,3,,,0,0,,,,,,,,ddos
0x0018,0.096950857,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3830,,3,,,0,0,,,,,,,,ddos
0x0018,0.097211846,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3232,,3,,,0,0,,,,,,,,ddos
0x0018,0.097267979,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3539,,3,,,0,0,,,,,,,,ddos
0x0018,0.096701449,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3736,,3,,,0,0,,,,,,,,ddos
0x0018,0.097666509,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3330,,3,,,0,0,,,,,,,,ddos
0x0018,0.098018826,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3632,,3,,,0,0,,,,,,,,ddos
0x0018,0.097019603,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3335,,3,,,0,0,,,,,,,,ddos
0x0018,0.097363834,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3731,,3,,,0,0,,,,,,,,ddos
0x0018,0.094157512,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3936,,3,,,0,0,,,,,,,,ddos
0x0018,0.094363299,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3434,,3,,,0,0,,,,,,,,ddos
0x0018,0.094403643,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3637,,3,,,0,0,,,,,,,,ddos
0x0018,0.094529134,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3438,,3,,,0,0,,,,,,,,ddos
0x0018,0.094560712,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3530,,3,,,0,0,,,,,,,,ddos
0x0018,0.095029572,23,,,,,,,,,,,,,0,0x30,,21,iot/attack/dos,646f732d39,,3,,,0,0,,,,,,,,ddos
0x0018,0.095200315,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3732,,3,,,0,0,,,,,,,,ddos
0x0018,0.095568010,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3331,,3,,,0,0,,,,,,,,ddos
0x0018,0.095966331,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3237,,3,,,0,0,,,,,,,,ddos
0x0018,0.096528562,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3236,,3,,,0,0,,,,,,,,ddos
0x0018,0.096573845,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3537,,3,,,0,0,,,,,,,,ddos
0x0018,0.096726004,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3535,,3,,,0,0,,,,,,,,ddos
0x0018,0.096739278,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3931,,3,,,0,0,,,,,,,,ddos
0x0018,0.096883263,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3833,,3,,,0,0,,,,,,,,ddos
0x0018,0.096954774,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3432,,3,,,0,0,,,,,,,,ddos
0x0018,0.097181490,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3538,,3,,,0,0,,,,,,,,ddos
0x0018,0.097346012,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3634,,3,,,0,0,,,,,,,,ddos
0x0018,0.096352069,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3532,,3,,,0,0,,,,,,,,ddos
0x0018,0.096461469,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3233,,3,,,0,0,,,,,,,,ddos
0x0018,0.096472530,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3533,,3,,,0,0,,,,,,,,ddos
0x0018,0.096711016,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3338,,3,,,0,0,,,,,,,,ddos
0x0018,0.096721446,23,,,,,,,,,,,,,0,0x30,,21,iot/attack/dos,646f732d32,,3,,,0,0,,,,,,,,ddos
0x0018,0.096731023,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3231,,3,,,0,0,,,,,,,,ddos
0x0018,0.096889825,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3835,,3,,,0,0,,,,,,,,ddos
0x0018,0.095064336,23,,,,,,,,,,,,,0,0x30,,21,iot/attack/dos,646f732d31,,3,,,0,0,,,,,,,,ddos
0x0018,0.095132541,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3332,,3,,,0,0,,,,,,,,ddos
0x0018,0.095176080,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3235,,3,,,0,0,,,,,,,,ddos
0x0018,0.095363285,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3436,,3,,,0,0,,,,,,,,ddos
0x0018,0.095377300,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3138,,3,,,0,0,,,,,,,,ddos
0x0018,0.095450595,23,,,,,,,,,,,,,0,0x30,,21,iot/attack/dos,646f732d37,,3,,,0,0,,,,,,,,ddos
0x0018,0.095475560,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3130,,3,,,0,0,,,,,,,,ddos
0x0018,0.095533637,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3935,,3,,,0,0,,,,,,,,ddos
0x0018,0.095618984,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3336,,3,,,0,0,,,,,,,,ddos
0x0018,0.095788794,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3239,,3,,,0,0,,,,,,,,ddos
0x0018,0.095966621,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3635,,3,,,0,0,,,,,,,,ddos
0x0018,0.095975828,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3339,,3,,,0,0,,,,,,,,ddos
0x0018,0.096092682,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3333,,3,,,0,0,,,,,,,,ddos
0x0018,0.095195416,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3132,,3,,,0,0,,,,,,,,ddos
0x0018,0.094878465,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3136,,3,,,0,0,,,,,,,,ddos
0x0018,0.094976174,23,,,,,,,,,,,,,0,0x30,,21,iot/attack/dos,646f732d30,,3,,,0,0,,,,,,,,ddos
0x0018,0.095089822,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3430,,3,,,0,0,,,,,,,,ddos
0x0018,0.094330269,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3435,,3,,,0,0,,,,,,,,ddos
0x0018,0.094571761,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3631,,3,,,0,0,,,,,,,,ddos
0x0018,0.094672326,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3837,,3,,,0,0,,,,,,,,ddos
0x0018,0.094577753,23,,,,,,,,,,,,,0,0x30,,21,iot/attack/dos,646f732d36,,3,,,0,0,,,,,,,,ddos
0x0018,0.094784802,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3134,,3,,,0,0,,,,,,,,ddos
0x0018,0.094798628,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3131,,3,,,0,0,,,,,,,,ddos
0x0018,0.094849190,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3932,,3,,,0,0,,,,,,,,ddos
0x0018,0.000085957,20,,,,,1,0,0,0,0,0,0,0x02,,0x10,60,18,,,,1,4,MQTT,,,,,4,,,,,ddos
0x0018,0.000142291,20,,,,,1,0,0,0,0,0,0,0x02,,0x10,60,18,,,,1,4,MQTT,,,,,4,,,,,ddos
0x0018,0.000150476,20,,,,,1,0,0,0,0,0,0,0x02,,0x10,60,18,,,,1,4,MQTT,,,,,4,,,,,ddos
0x0018,0.000087540,20,,,,,1,0,0,0,0,0,0,0x02,,0x10,60,18,,,,1,4,MQTT,,,,,4,,,,,ddos
0x0018,0.000276398,20,,,,,1,0,0,0,0,0,0,0x02,,0x10,60,18,,,,1,4,MQTT,,,,,4,,,,,ddos
0x0018,0.000298949,20,,,,,1,0,0,0,0,0,0,0x02,,0x10,60,18,,,,1,4,MQTT,,,,,4,,,,,ddos
0x0018,0.000137352,20,,,,,1,0,0,0,0,0,0,0x02,,0x10,60,18,,,,1,4,MQTT,,,,,4,,,,,ddos
0x0018,0.000201760,20,,,,,1,0,0,0,0,0,0,0x02,,0x10,60,18,,,,1,4,MQTT,,,,,4,,,,,ddos
0x0018,0.000243146,20,,,,,1,0,0,0,0,0,0,0x02,,0x10,60,18,,,,1,4,MQTT,,,,,4,,,,,ddos
0x0018,0.000267080,20,,,,,1,0,0,0,0,0,0,0x02,,0x10,60,18,,,,1,4,MQTT,,,,,4,,,,,ddos
0x0018,0.000368466,20,,,,,1,0,0,0,0,0,0,0x02,,0x10,60,18,,,,1,4,MQTT,,,,,4,,,,,ddos
0x0018,0.000439456,20,,,,,1,0,0,0,0,0,0,0x02,,0x10,60,18,,,,1,4,MQTT,,,,,4,,,,,ddos
0x0018,0.000743955,20,,,,,1,0,0,0,0,0,0,0x02,,0x10,60,18,,,,1,4,MQTT,,,,,4,,,,,ddos
0x0018,0.001220470,20,,,,,1,0,0,0,0,0,0,0x02,,0x10,60,18,,,,1,4,MQTT,,,,,4,,,,,ddos
0x0018,0.000254537,20,,,,,1,0,0,0,0,0,0,0x02,,0x10,60,18,,,,1,4,MQTT,,,,,4,,,,,ddos
0x0018,0.000273452,20,,,,,1,0,0,0,0,0,0,0x02,,0x10,60,18,,,,1,4,MQTT,,,,,4,,,,,ddos
0x0018,0.000263303,20,,,,,1,0,0,0,0,0,0,0x02,,0x10,60,18,,,,1,4,MQTT,,,,,4,,,,,ddos
0x0018,0.000574244,20,,,,,1,0,0,0,0,0,0,0x02,,0x10,60,18,,,,1,4,MQTT,,,,,4,,,,,ddos
0x0018,0.000787895,20,,,,,1,0,0,0,0,0,0,0x02,,0x10,60,18,,,,1,4,MQTT,,,,,4,,,,,ddos
0x0018,0.001459267,20,,,,,1,0,0,0,0,0,0,0x02,,0x10,60,18,,,,1,4,MQTT,,,,,4,,,,,ddos
0x0018,0.000006802,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3930,,3,,,0,0,,,,,,,,ddos
0x0018,0.000012102,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3933,,3,,,0,0,,,,,,,,ddos
0x0018,0.000016791,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3838,,3,,,0,0,,,,,,,,ddos
0x0018,0.000020227,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3234,,3,,,0,0,,,,,,,,ddos
0x0018,0.000025507,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3439,,3,,,0,0,,,,,,,,ddos
0x0018,0.000032039,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3630,,3,,,0,0,,,,,,,,ddos
0x0018,0.000035465,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3831,,3,,,0,0,,,,,,,,ddos
0x0018,0.000038852,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3735,,3,,,0,0,,,,,,,,ddos
0x0018,0.000043370,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3834,,3,,,0,0,,,,,,,,ddos
0x0018,0.000046525,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3733,,3,,,0,0,,,,,,,,ddos
0x0018,0.000005259,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3730,,3,,,0,0,,,,,,,,ddos
0x0018,0.000004438,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3139,,3,,,0,0,,,,,,,,ddos
0x0018,0.000004278,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3938,,3,,,0,0,,,,,,,,ddos
0x0018,0.000005811,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3937,,3,,,0,0,,,,,,,,ddos
0x0018,0.000008826,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3738,,3,,,0,0,,,,,,,,ddos
0x0018,0.000008576,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3531,,3,,,0,0,,,,,,,,ddos
0x0018,0.000018594,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3939,,3,,,0,0,,,,,,,,ddos
0x0018,0.000006131,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3836,,3,,,0,0,,,,,,,,ddos
0x0018,0.000013084,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3639,,3,,,0,0,,,,,,,,ddos
0x0018,0.000003557,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3536,,3,,,0,0,,,,,,,,ddos
0x0018,0.088647024,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3733,,3,,,0,0,,,,,,,,ddos
0x0018,0.088915005,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3139,,3,,,0,0,,,,,,,,ddos
0x0018,0.089086441,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3838,,3,,,0,0,,,,,,,,ddos
0x0018,0.089234903,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3536,,3,,,0,0,,,,,,,,ddos
0x0018,0.089349584,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3439,,3,,,0,0,,,,,,,,ddos
0x0018,0.089532529,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3834,,3,,,0,0,,,,,,,,ddos
0x0018,0.089918287,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3630,,3,,,0,0,,,,,,,,ddos
0x0018,0.090012830,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3933,,3,,,0,0,,,,,,,,ddos
0x0018,0.090229587,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3730,,3,,,0,0,,,,,,,,ddos
0x0018,0.090476601,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3930,,3,,,0,0,,,,,,,,ddos
0x0018,0.090520151,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3531,,3,,,0,0,,,,,,,,ddos
0x0018,0.090567618,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3738,,3,,,0,0,,,,,,,,ddos
0x0018,0.090579790,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3234,,3,,,0,0,,,,,,,,ddos
0x0018,0.090673062,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3831,,3,,,0,0,,,,,,,,ddos
0x0018,0.090727912,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3938,,3,,,0,0,,,,,,,,ddos
0x0018,0.090757346,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3836,,3,,,0,0,,,,,,,,ddos
0x0018,0.090850348,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3735,,3,,,0,0,,,,,,,,ddos
0x0018,0.091097791,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3639,,3,,,0,0,,,,,,,,ddos
0x0018,0.091146060,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3939,,3,,,0,0,,,,,,,,ddos
0x0018,0.091211390,24,,,,,,,,,,,,,0,0x30,,22,iot/attack/dos,646f732d3937,,3,,,0,0,,,,,,,,ddos
0x0018,0.986215151,2,,,,,,,,,,,,,,0xe0,,0,,,,14,,,,,,,,,,,,ddos
0x0018,0.986226071,2,,,,,,,,,,,,,,0xe0,,0,,,,14,,,,,,,,,,,,ddos
0x0018,0.986237272,2,,,,,,,,,,,,,,0xe0,,0,,,,14,,,,,,,,,,,,ddos
0x0018,0.986698829,2,,,,,,,,,,,,,,0xe0,,0,,,,14,,,,,,,,,,,,ddos
0x0018,0.987061735,2,,,,,,,,,,,,,,0xe0,,0,,,,14,,,,,,,,,,,,ddos
0x0018,0.987099484,2,,,,,,,,,,,,,,0xe0,,0,,,,14,,,,,,,,,,,,ddos
0x0018,0.987243759,2,,,,,,,,,,,,,,0xe0,,0,,,,14,,,,,,,,,,,,ddos
0x0018,0.987270247,2,,,,,,,,,,,,,,0xe0,,0,,,,14,,,,,,,,,,,,ddos
0x0018,0.987277180,2,,,,,,,,,,,,,,0xe0,,0,,,,14,,,,,,,,,,,,ddos
0x0018,0.988195435,2,,,,,,,,,,,,,,0xe0,,0,,,,14,,,,,,,,,,,,ddos
0x0018,0.987847858,2,,,,,,,,,,,,,,0xe0,,0,,,,14,,,,,,,,,,,,ddos
0x0018,0.988333830,2,,,,,,,,,,,,,,0xe0,,0,,,,14,,,,,,,,,,,,ddos
0x0018,0.988007922,2,,,,,,,,,,,,,,0xe0,,0,,,,14,,,,,,,,,,,,ddos
0x0018,0.988380486,2,,,,,,,,,,,,,,0xe0,,0,,,,14,,,,,,,,,,,,ddos
0x0018,0.988420028,2,,,,,,,,,,,,,,0xe0,,0,,,,14,,,,,,,,,,,,ddos
0x0018,0.988460202,2,,,,,,,,,,,,,,0xe0,,0,,,,14,,,,,,,,,,,,ddos
0x0018,0.988533986,2,,,,,,,,,,,,,,0xe0,,0,,,,14,,,,,,,,,,,,ddos
0x0018,0.988573420,2,,,,,,,,,,,,,,0xe0,,0,,,,14,,,,,,,,,,,,ddos
0x0018,0.988553533,2,,,,,,,,,,,,,,0xe0,,0,,,,14,,,,,,,,,,,,ddos
0x0018,0.988252811,2,,,,,,,,,,,,,,0xe0,,0,,,,14,,,,,,,,,,,,ddos
0x0018,0.000000000,2,,,,,,,,,,,,,,0xc0,,0,,,,12,,,,,,,,,,,,ddos
0x0018,0.000046385,2,,,,,,,,,,,,,,0xd0,,0,,,,13,,,,,,,,,,,,ddos
0x0018,0.000000000,2,,,,,,,,,,,,,,0xc0,,0,,,,12,,,,,,,,,,,,slowite
0x0018,0.000051717,2,,,,,,,,,,,,,,0xd0,,0,,,,13,,,,,,,,,,,,slowite
0x0018,0.000000000,2,,,,,,,,,,,,,,0xc0,,0,,,,12,,,,,,,,,,,,malformed
0x0018,0.000047131,2,,,,,,,,,,,,,,0xd0,,0,,,,13,,,,,,,,,,,,malformed
0x0018,0.000000000,2,,,,,,,,,,,,,,0xc0,,0,,,,12,,,,,,,,,,,,malformed
0x0018,0.000043093,2,,,,,,,,,,,,,,0xd0,,0,,,,13,,,,,,,,,,,,malformed
0x0018,0.000000000,2,,,,,,,,,,,,,,0xc0,,0,,,,12,,,,,,,,,,,,slowite
0x0018,0.000038203,2,,,,,,,,,,,,,,0xd0,,0,,,,13,,,,,,,,,,,,slowite
0x0018,0.000000000,2,,,,,,,,,,,,,,0xc0,,0,,,,12,,,,,,,,,,,,slowite
0x0018,0.000049103,2,,,,,,,,,,,,,,0xd0,,0,,,,13,,,,,,,,,,,,slowite
0x0018,0.000000000,2,,,,,,,,,,,,,,0xc0,,0,,,,12,,,,,,,,,,,,malformed
0x0018,0.000042811,2,,,,,,,,,,,,,,0xd0,,0,,,,13,,,,,,,,,,,,malformed
0x0018,0.000000000,2,,,,,,,,,,,,,,0xc0,,0,,,,12,,,,,,,,,,,,slowite
0x0018,0.000051608,2,,,,,,,,,,,,,,0xd0,,0,,,,13,,,,,,,,,,,,slowite
0x0018,0.000000000,2,,,,,,,,,,,,,,0xc0,,0,,,,12,,,,,,,,,,,,malformed
0x0018,0.000050165,2,,,,,,,,,,,,,,0xd0,,0,,,,13,,,,,,,,,,,,malformed
0x0018,0.000000000,2,,,,,,,,,,,,,,0xc0,,0,,,,12,,,,,,,,,,,,malformed
0x0018,0.000048862,2,,,,,,,,,,,,,,0xd0,,0,,,,13,,,,,,,,,,,,malformed
0x0018,0.000000000,2,,,,,,,,,,,,,,0xc0,,0,,,,12,,,,,,,,,,,,slowite
0x0018,0.000051628,2,,,,,,,,,,,,,,0xd0,,0,,,,13,,,,,,,,,,,,slowite
0x0018,0.000000000,2,,,,,,,,,,,,,,0xc0,,0,,,,12,,,,,,,,,,,,slowite
0x0018,0.000049193,2,,,,,,,,,,,,,,0xd0,,0,,,,13,,,,,,,,,,,,slowite
0x0018,0.000000000,2,,,,,,,,,,,,,,0xc0,,0,,,,12,,,,,,,,,,,,slowite
0x0018,0.000038042,2,,,,,,,,,,,,,,0xd0,,0,,,,13,,,,,,,,,,,,slowite
0x0018,0.000000000,2,,,,,,,,,,,,,,0xc0,,0,,,,12,,,,,,,,,,,,malformed
0x0018,0.000067998,2,,,,,,,,,,,,,,0xd0,,0,,,,13,,,,,,,,,,,,malformed
0x0018,0.000000000,2,,,,,,,,,,,,,,0xc0,,0,,,,12,,,,,,,,,,,,slowite
0x0018,0.000043462,2,,,,,,,,,,,,,,0xd0,,0,,,,13,,,,,,,,,,,,slowite
0x0018,0.000000000,2,,,,,,,,,,,,,,0xc0,,0,,,,12,,,,,,,,,,,,slowite
0x0018,0.000052991,2,,,,,,,,,,,,,,0xd0,,0,,,,13,,,,,,,,,,,,slowite
0x0018,0.000000000,2,,,,,,,,,,,,,,0xc0,,0,,,,12,,,,,,,,,,,,malformed
0x0018,0.000041879,2,,,,,,,,,,,,,,0xd0,,0,,,,13,,,,,,,,,,,,malformed
0x0018,0.000000000,2,,,,,,,,,,,,,,0xc0,,0,,,,12,,,,,,,,,,,,slowite
0x0018,0.000051658,2,,,,,,,,,,,,,,0xd0,,0,,,,13,,,,,,,,,,,,slowite
0x0018,0.000000000,2,,,,,,,,,,,,,,0xc0,,0,,,,12,,,,,,,,,,,,slowite
0x0018,0.000048602,2,,,,,,,,,,,,,,0xd0,,0,,,,13,,,,,,,,,,,,slowite
0x0018,0.000000000,2,,,,,,,,,,,,,,0xc0,,0,,,,12,,,,,,,,,,,,slowite
0x0018,0.000059032,2,,,,,,,,,,,,,,0xd0,,0,,,,13,,,,,,,,,,,,slowite
0x0018,0.000000000,2,,,,,,,,,,,,,,0xc0,,0,,,,12,,,,,,,,,,,,slowite
